gene,score
STRN3_RNA,0.051953330636024475
C17orf99_RNA,0.05193115398287773
PNPLA6_RNA,0.05190397799015045
PKIG_RNA,0.05189211666584015
PROM2_RNA,0.05187349393963814
CASP1_RNA,0.05185273289680481
PCDHB10_RNA,0.05176510289311409
DCAF5_RNA,0.0517507903277874
FEM1A_RNA,0.05172337591648102
MEX3C_RNA,0.051707878708839417
UBE2H_RNA,0.05168716236948967
CEACAM21_RNA,0.05166943371295929
LRRC8A_RNA,0.051637519150972366
LUZP1_RNA,0.05163004621863365
KIAA0586_RNA,0.051607292145490646
GPR45_RNA,0.051593758165836334
MEF2C_RNA,0.051539480686187744
SNX33_RNA,0.051474060863256454
RAB3GAP1_RNA,0.051437828689813614
GTF2IRD1_RNA,0.05136626958847046
ZNF114_RNA,0.0513540618121624
SLC25A21_RNA,0.051316600292921066
APEX1_RNA,0.051314402371644974
HADHB_RNA,0.05120255798101425
DCTN1_RNA,0.05118889734148979
LMO2_RNA,0.0511862188577652
ZNF518A_RNA,0.05114535987377167
NDUFA9_RNA,0.05111139640212059
FFAR1_RNA,0.05109768733382225
RPS6KA4_RNA,0.05108729004859924
CDC34_RNA,0.05106261372566223
CCDC102A_RNA,0.05101831629872322
PITPNM2_RNA,0.0509180873632431
NUDT14_RNA,0.05088548734784126
FGF20_RNA,0.05086119472980499
OR2L8_RNA,0.05076928809285164
DPY19L1_RNA,0.05075281485915184
C4orf36_RNA,0.05072925612330437
PML_RNA,0.05067365616559982
PHF12_RNA,0.05065721273422241
PHKB_RNA,0.05063551291823387
FBXW4_RNA,0.0505155473947525
SLC35F2_RNA,0.05051327869296074
UROD_RNA,0.05046522244811058
DENND3_RNA,0.05045197159051895
SPATA13_RNA,0.05044228211045265
PSG8_RNA,0.050429243594408035
SFXN5_RNA,0.05042736232280731
MRPS5_RNA,0.050415389239788055
MRPL52_RNA,0.0504007413983345
FKRP_RNA,0.05039672181010246
DENND4B_RNA,0.05036687105894089
TGFB1_RNA,0.050349246710538864
LYL1_RNA,0.05033755302429199
CD99L2_RNA,0.05032991245388985
HLA-DRA_RNA,0.05032401904463768
ISCA2_RNA,0.050304073840379715
LEO1_RNA,0.05030220374464989
FOXN3_RNA,0.050246380269527435
NCK2_RNA,0.05016106367111206
GIMAP1_RNA,0.050158556550741196
DICER1_RNA,0.05015261098742485
ZNF521_RNA,0.05014890059828758
PHC1_RNA,0.05013870820403099
FGD2_RNA,0.05011385679244995
SDR39U1_RNA,0.0500950887799263
EZH1_RNA,0.05007791519165039
KDM5A_RNA,0.050030626356601715
CORO1A_RNA,0.05001246556639671
GIPR_RNA,0.049969837069511414
IGF1R_RNA,0.04994511604309082
MAX_RNA,0.04994286224246025
APBB1IP_RNA,0.049932267516851425
NEK9_RNA,0.04987630248069763
TSC1_RNA,0.04987072944641113
ADA_RNA,0.04985790327191353
TNFRSF1A_RNA,0.049841172993183136
KCNJ8_RNA,0.04976377263665199
HS6ST1_RNA,0.04973936080932617
SEL1L_RNA,0.04966987296938896
TRPM2_RNA,0.04965817555785179
CLCN3_RNA,0.04964930936694145
CRBN_RNA,0.04960545524954796
SHC2_RNA,0.049405936151742935
BTBD3_RNA,0.049405623227357864
MARK3_RNA,0.04937626048922539
NECAP1_RNA,0.04932098090648651
SCRN2_RNA,0.049273230135440826
CCDC154_RNA,0.04919694736599922
MTCH1_RNA,0.04919419810175896
GCDH_RNA,0.04910474643111229
ABI3_RNA,0.049063604325056076
PLCG2_RNA,0.04905899241566658
PIAS1_RNA,0.04905841127038002
PRKCE_RNA,0.049054618924856186
GIGYF1_RNA,0.049053534865379333
ZEB1_RNA,0.04903445392847061
THUMPD3_RNA,0.048965319991111755
PKN2_RNA,0.04892781004309654
ANAPC2_RNA,0.04891752451658249
ZER1_RNA,0.04889293760061264
MAN2A1_RNA,0.04882291331887245
MORC1_RNA,0.04874837026000023
DCP1B_RNA,0.048729583621025085
MASP1_RNA,0.04867980629205704
WDR20_RNA,0.04867487773299217
TSPAN5_RNA,0.0486605167388916
KALRN_RNA,0.048656050115823746
MIR124-2_RNA,0.048606179654598236
RNASE6_RNA,0.04856555536389351
C1QTNF9B_RNA,0.04855595529079437
BBS2_RNA,0.04854108765721321
SCAPER_RNA,0.04852632060647011
USP20_RNA,0.04850328713655472
ING4_RNA,0.04849637299776077
LRP1B_RNA,0.04849568381905556
ZCCHC24_RNA,0.04847974702715874
