ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Factor,Method,factor,neglog10_padj,Term
GO:0035195,miRNA-mediated post-transcriptional gene silencing,215,-0.6685678856942802,-3.4725921967185664,1e-10,1.8834375e-8,NA,3085,"tags=75%, list=21%, signal=61%",574433/494328/407001/406891/693148/442910/574447/100302149/693139/100302250/768217/407021/406941/724026/574413/693177/100302157/574434/574436/693168/406966/442903/693203/100126313/693163/693120/406963/57510/406995/406937/693162/693228/100126331/724027/406973/664616/574452/406955/442908/100126345/407050/442911/100302217/693135/100126315/407016/442891/407037/1660/442905/693121/664612/494326/407015/619556/619555/768214/407036/406920/406889/693174/406900/407007/1981/100126348/693141/407039/574409/54487/4204/574450/574435/406978/664615/100126318/406932/768220/100126335/406919/100126333/724025/693198/1656/100126343/574454/574453/574508/100126327/693158/406997/407023/406987/406943/100126296/100302135/574408/407014/406961/693190/407030/693189/407051/494330/768218/407011/693143/407029/768212/57690/494331/100126308/9698/406969/4686/724024/693178/693159/100302289/406968/100126297/406946/442919/768216/407031/442892/693211/84872/406924/8994/442900/100302209/693154/494337/406929/407975/407019/27327/406882/407034/693166/406911/283131/23019/406885/724031/693209/693182/407055/693233/406890/406954/406976/406956/693160/23112/693186/693175/407054/407046/100302256/406893/407017,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,miRNA-mediated post-transcriptional gene silencing
GO:0016441,post-transcriptional gene silencing,229,-0.6483159296021269,-3.394101196709023,1e-10,1.8834375e-8,NA,3085,"tags=72%, list=21%, signal=58%",574433/494328/407001/406891/693148/442910/574447/100302149/693139/100302250/768217/407021/406941/724026/574413/693177/100302157/574434/574436/693168/406966/442903/693203/100126313/693163/693120/406963/57510/406995/406937/693162/693228/100126331/724027/406973/664616/574452/406955/442908/100126345/407050/442911/100302217/693135/100126315/407016/442891/407037/1660/442905/693121/664612/494326/407015/619556/619555/768214/407036/406920/406889/693174/406900/407007/1981/100126348/693141/407039/574409/54487/4204/574450/574435/406978/664615/100126318/406932/768220/100126335/406919/100126333/724025/693198/1656/100126343/574454/574453/574508/100126327/693158/406997/407023/406987/406943/100126296/100302135/574408/407014/406961/693190/407030/693189/407051/494330/768218/407011/693143/407029/768212/57690/23405/494331/100126308/9698/406969/4686/724024/693178/693159/100302289/406968/100126297/406946/442919/768216/407031/442892/693211/84872/406924/8994/442900/100302209/693154/494337/406929/407975/407019/27327/406882/407034/693166/26058/406911/283131/23019/406885/724031/693209/693182/407055/693233/406890/406954/9931/406976/406956/693160/23112/693186/693175/407054/378938/407046/100302256/406893/407017,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,post-transcriptional gene silencing
GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,225,-0.6484879837359152,-3.3910517154762494,1e-10,1.8834375e-8,NA,3085,"tags=73%, list=21%, signal=59%",574433/494328/407001/406891/693148/442910/574447/100302149/693139/100302250/768217/407021/406941/724026/574413/693177/100302157/574434/574436/693168/406966/442903/693203/100126313/693163/693120/406963/57510/406995/406937/693162/693228/100126331/724027/406973/664616/574452/406955/442908/100126345/407050/442911/100302217/693135/100126315/407016/442891/407037/1660/442905/693121/664612/494326/407015/619556/619555/768214/407036/406920/406889/693174/406900/407007/1981/100126348/693141/407039/574409/54487/4204/574450/574435/406978/664615/100126318/406932/768220/100126335/406919/100126333/724025/693198/1656/100126343/574454/574453/574508/100126327/693158/406997/407023/406987/406943/100126296/100302135/574408/407014/406961/693190/407030/693189/407051/494330/768218/407011/693143/407029/768212/57690/494331/100126308/9698/406969/4686/724024/693178/693159/100302289/406968/100126297/406946/442919/768216/407031/442892/693211/84872/406924/8994/442900/100302209/693154/494337/406929/407975/407019/27327/406882/407034/693166/406911/283131/23019/406885/724031/693209/693182/407055/693233/406890/406954/9931/406976/406956/693160/23112/693186/693175/407054/378938/407046/100302256/406893/407017,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,regulatory ncRNA-mediated post-transcriptional gene silencing
GO:0031047,regulatory ncRNA-mediated gene silencing,273,-0.602729220144012,-3.205796399458803,1e-10,1.8834375e-8,NA,3509,"tags=68%, list=23%, signal=53%",3192/56165/131405/103/406913/574457/442907/29066/55124/27044/221400/574433/494328/407001/406891/693148/442910/574447/100302149/693139/100302250/768217/4087/407021/406941/724026/574413/693177/100302157/574434/574436/693168/406966/442903/693203/100126313/693163/693120/406963/57510/406995/406937/693162/693228/100126331/724027/406973/664616/574452/406955/442908/100126345/407050/442911/246175/100302217/693135/100126315/407016/442891/407037/1660/442905/693121/664612/494326/407015/619556/619555/768214/407036/10521/406920/406889/693174/406900/407007/1981/100126348/693141/407039/574409/54487/4204/574450/574435/406978/664615/100126318/406932/768220/100126335/406919/100126333/724025/693198/1656/100126343/574454/91646/574453/574508/100126327/693158/406997/407023/406987/406943/100126296/100302135/574408/407014/406961/693190/407030/693189/407051/494330/768218/407011/693143/407029/768212/57690/56339/23405/494331/100126308/9698/406969/4686/724024/57169/693178/693159/100302289/406968/100126297/406946/442919/768216/407031/442892/693211/84872/406924/8994/442900/100302209/693154/494337/406929/407975/9631/407019/27327/406882/407034/693166/406911/283131/23019/406885/724031/23013/693209/693182/407055/693233/406890/406954/9931/406976/406956/693160/23112/1788/693186/693175/407054/378938/407046/100302256/406893/407017,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,regulatory ncRNA-mediated gene silencing
GO:0002181,cytoplasmic translation,150,0.6102137540975141,3.1619454563034073,1e-10,1.8834375e-8,NA,3601,"tags=74%, list=24%, signal=57%",6451/51389/6228/55854/8667/6217/7555/6164/6230/6138/6122/6154/9045/6155/6156/6207/8669/6144/4690/6134/25946/6158/6176/6125/6235/22916/6165/6160/1974/57409/7311/6132/6227/6206/6188/200916/26986/6203/9349/7884/64506/3646/6124/6143/8665/6161/6146/6224/6194/8562/6159/6152/6169/6167/6157/6202/28985/6233/4904/10605/51121/6209/2197/6232/6208/6205/6133/6222/6189/6191/6136/6181/6168/3921/6201/5317/6137/8668/51386/3184/27335/1967/6187/6147/6210/6135/6128/6234/2107/4733/6223/4736/8892/6141/6193/10480/6175/8894/8664/6129/51441/6130/1983/6142/6171/25873/6231/8890/23521/11224/8891,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,cytoplasmic translation
GO:0042773,ATP synthesis coupled electron transport,79,0.6619652995563243,3.070040058240125,1e-10,1.8834375e-8,NA,2926,"tags=72%, list=19%, signal=58%",6392/6391/27069/4718/1350/1345/9167/7381/9377/4717/4710/4698/23479/1340/4709/4697/4702/4712/4711/4707/51103/4695/4715/4726/55967/1327/4694/4725/54949/4720/1347/7386/54205/11315/1716/4716/1351/7388/4722/4706/1339/4696/4724/7384/27089/1349/4700/637/374291/4708/4728/51142/1337/7385/440567/6622/29103,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,ATP synthesis coupled electron transport
GO:0042775,mitochondrial ATP synthesis coupled electron transport,79,0.6619652995563243,3.070040058240125,1e-10,1.8834375e-8,NA,2926,"tags=72%, list=19%, signal=58%",6392/6391/27069/4718/1350/1345/9167/7381/9377/4717/4710/4698/23479/1340/4709/4697/4702/4712/4711/4707/51103/4695/4715/4726/55967/1327/4694/4725/54949/4720/1347/7386/54205/11315/1716/4716/1351/7388/4722/4706/1339/4696/4724/7384/27089/1349/4700/637/374291/4708/4728/51142/1337/7385/440567/6622/29103,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,mitochondrial ATP synthesis coupled electron transport
GO:0097250,mitochondrial respirasome assembly,76,0.6452699773473238,2.966316245236563,1e-10,1.8834375e-8,NA,2537,"tags=66%, list=17%, signal=55%",25994/55863/100303755/51241/192286/54968/4718/84233/9167/4717/4710/25915/4698/4709/4702/4712/4711/4707/91942/51103/4695/10063/4715/55967/4694/6834/4725/5018/54949/64756/29078/4720/1347/7386/51204/54539/4716/4722/4706/4696/4724/644096/4700/374291/57226/79072/54902/4708/4728/79064,gfa_rna_gsea_f1,GFA,F1,7.725048786851994,mitochondrial respirasome assembly
GO:0061469,regulation of type B pancreatic cell proliferation,13,0.8180869940572432,2.193330319759405,8.073068318736216e-6,0.00973127655140463,NA,1346,"tags=54%, list=9%, signal=49%",3164/26471/8660/9572/8013/3651/64743,gfa_rna_gsea_f10,GFA,F10,2.0118301851308065,regulation of type B pancreatic cell proliferation
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,42,0.5831266784896473,2.093669333662138,2.7183437878872888e-5,0.01092230533973112,NA,2374,"tags=50%, list=16%, signal=42%",26471/7161/51065/27113/3622/1026/64782/54541/596/23411/8626/28996/79915/51616/25946/4582/972/204851/2033/11200/57646,gfa_rna_gsea_f10,GFA,F10,1.9616856866627026,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0180046,GPI anchored protein biosynthesis,30,-0.5938659988820593,-2.075747964087932,1.4285084696175643e-4,0.02391561262884738,NA,3547,"tags=57%, list=24%, signal=43%",64924/8818/94005/51604/9091/93183/5281/128869/27315/54872/51227/284098/8733/55650/93210/65258/23556,gfa_rna_gsea_f10,GFA,F10,1.6213184896437798,GPI anchored protein biosynthesis
GO:0048048,embryonic eye morphogenesis,35,0.5814890319676672,2.001542308088544,6.686077807735887e-5,0.01910743384698496,NA,2247,"tags=43%, list=15%, signal=37%",3549/668/6496/7054/8076/2201/655/7291/7020/5916/28996/5076/65979/6935/204851,gfa_rna_gsea_f10,GFA,F10,1.7187976353378662,embryonic eye morphogenesis
GO:0002292,T cell differentiation involved in immune response,82,0.4809081383803151,1.992745422149409,2.451639816361033e-5,0.01055430940943424,NA,3699,"tags=50%, list=25%, signal=38%",4063/430/5971/59067/3593/6363/3662/5105/26253/941/6693/64218/10875/2625/6095/9655/246778/3594/84807/3726/3956/6775/149233/942/3606/8809/2033/4602/80149/7248/3716/30009/6046/23476/2207/5734/3570/50943/4092/51176/538,gfa_rna_gsea_f10,GFA,F10,1.9765701782240592,T cell differentiation involved in immune response
GO:0021536,diencephalon development,77,0.4884315848880863,1.990813252631231,1.7126208622983382e-5,0.01032978837036444,NA,1146,"tags=25%, list=8%, signal=23%",6531/3280/5457/1813/27023/59336/6496/8820/30062/139411/999/54361/5122/4204/27089/4929/5307/3516/8022,gfa_rna_gsea_f10,GFA,F10,1.9859085759173993,diencephalon development
GO:0099054,presynapse assembly,46,-0.5113885841049801,-1.96972374303546,1.877551892907848e-4,0.02875613379626746,NA,1498,"tags=30%, list=10%, signal=27%",8321/27253/53942/22943/351/55737/9746/5789/27445/22865/266727/26280/145581/26050,gfa_rna_gsea_f10,GFA,F10,1.5412695043745421,presynapse assembly
GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,15,0.7039061014334316,1.959189258297899,5.072850142780232e-4,0.04964915038495215,NA,2234,"tags=53%, list=15%, signal=45%",3622/596/23411/79915/51616/25946/4582/972,gfa_rna_gsea_f10,GFA,F10,1.3040881789165173,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0007129,homologous chromosome pairing at meiosis,32,-0.6417953559149726,-2.3437919892552075,2.88847114886914e-6,1.2089455287662711e-4,NA,1596,"tags=53%, list=11%, signal=48%",56159/84944/4438/11144/4292/56158/10734/221711/29893/57820/100130958/9985/256126/84690/55063/4439/51547,gfa_rna_gsea_f11,GFA,F11,3.9175932666240647,homologous chromosome pairing at meiosis
GO:0035279,miRNA-mediated gene silencing by mRNA destabilization,42,-0.5909889607563741,-2.3266610954982037,1.971893390353268e-6,9.14200112589165e-5,NA,2879,"tags=67%, list=19%, signal=54%",406978/574457/442900/574436/406900/407017/406954/407037/407053/407054/100126315/406937/406961/406987/407046/442891/406992/100126333/406920/407019/406966/574408/724025/406968/406941/100126335/574453/407050,gfa_rna_gsea_f11,GFA,F11,4.038958729560744,miRNA-mediated gene silencing by mRNA destabilization
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,43,-0.576982088592727,-2.2861349267261075,4.173341985262287e-6,1.6227569125919873e-4,NA,2197,"tags=65%, list=15%, signal=56%",4708/4726/4702/84277/4712/4710/4700/4724/4694/4696/4725/4706/54539/4722/4701/4695/6390/4715/4728/374291/4705/4716/30968/4707/4731/4713/51079/126328,gfa_rna_gsea_f11,GFA,F11,3.7897465321927335,proton motive force-driven mitochondrial ATP synthesis
GO:0015986,proton motive force-driven ATP synthesis,45,-0.5642040822351534,-2.2639879754493433,5.193305814216588e-6,1.908539886724596e-4,NA,2197,"tags=51%, list=15%, signal=44%",4700/4724/4694/4696/4725/4706/54539/4722/4701/4695/6390/4715/4728/374291/4705/4716/30968/4707/4731/4713/527/51079/126328,gfa_rna_gsea_f11,GFA,F11,3.71929875926564,proton motive force-driven ATP synthesis
GO:0016197,endosomal transport,245,0.4956796104460709,2.2521037626947793,1e-10,3.775771947971296e-8,NA,3180,"tags=45%, list=21%, signal=36%",8301/950/10890/7874/5868/81609/65977/10228/55737/1213/8766/23339/23011/112574/30849/25963/9527/164/5594/9779/8678/9525/401548/51762/9648/51201/51542/22836/23258/6643/54741/51552/27236/6272/5870/55207/10079/9372/9581/54918/64089/25978/23317/1639/257364/30845/57182/51534/4642/10490/54497/23484/10254/8898/23085/84910/2060/9341/1601/57679/8674/8411/4771/29934/51479/137492/200576/8027/92241/23527/55353/55773/7109/55275/7813/23023/51429/124997/6653/5604/8723/50618/112936/9827/22853/25938/10123/57533/5289/11021/382/5962/6453/23673/8943/8729/157680/23274/27147/85377/22876/51143/80230/51026/6714/120892/537/7415/284697/51028/9043,gfa_rna_gsea_f11,GFA,F11,7.422994244439804,endosomal transport
GO:0048193,Golgi vesicle transport,273,0.48814283683521176,2.241931951735184,1e-10,3.775771947971296e-8,NA,3700,"tags=52%, list=25%, signal=40%",8452/10427/372/5537/27032/10890/286451/9522/55770/10228/57120/11236/9276/8766/8615/26958/51014/149371/3998/10483/9527/50999/164/9135/128637/2181/27072/64083/64764/9648/7405/1523/377/9265/55014/51542/6643/375056/84272/51552/6272/5870/50807/55207/56681/10079/23299/9217/9581/9183/10640/51290/6711/30845/4430/59349/10525/9554/10490/27252/63971/6683/5584/113419/2803/55204/11031/9218/10802/2060/10239/4644/81555/9341/6892/29934/22937/51479/60412/10066/10484/22872/51128/10749/5861/57222/3916/23041/1314/7109/9321/11196/6653/9871/10466/163882/57533/54536/9117/9632/51594/80055/3064/11070/11014/8943/261729/8729/288/1315/9919/10972/51124/23230/80230/51026/120892/57511/7415/55435/55062/10564/1176/26286/399687/134957/23233/55763/6836/23499/54520/3996/81876/6102/55614/10959/9950/56907/54832/84068/83548,gfa_rna_gsea_f11,GFA,F11,7.422994244439804,Golgi vesicle transport
GO:0045143,homologous chromosome segregation,41,-0.5698199096497903,-2.2413717353782983,8.104002886555753e-6,2.683671725124809e-4,NA,3243,"tags=51%, list=22%, signal=40%",56159/9700/84944/9232/245711/4438/5347/11144/4292/56158/10734/221711/29893/57820/100130958/9985/256126/84690/55063/4439/51547,gfa_rna_gsea_f11,GFA,F11,3.5712706094740443,homologous chromosome segregation
GO:0010257,NADH dehydrogenase complex assembly,47,-0.5536789058723075,-2.236572095777864,5.06230847329146e-6,1.871811850829916e-4,NA,3644,"tags=62%, list=24%, signal=47%",84233/4708/4702/4712/4710/55863/91942/4700/4724/4694/4696/51295/4725/4706/54539/4722/4695/4715/4728/374291/4705/4716/617/4707/25880/4713/51079/55572/126328,gfa_rna_gsea_f11,GFA,F11,3.7277378074424328,NADH dehydrogenase complex assembly
GO:0003341,cilium movement,153,-0.6567307720110911,-3.1197529949426483,1e-10,2.87e-8,NA,2636,"tags=56%, list=18%, signal=46%",120935/6406/26140/5360/3622/84071/10566/6869/151651/9576/64800/144132/7141/361/150483/1770/2712/9104/84131/338/81839/2622/161514/585/202500/135138/28981/493/64147/221421/54970/339829/480/64518/55582/84217/6652/583/164395/27285/55567/27148/199223/8481/84223/114327/124637/219681/122664/29922/8382/85478/1767/146754/54585/1768/51364/644890/80258/53340/152015/7802/56171/200162/79925/154865/25876/10233/55036/83659/642987/54768/83853/27019/79582/219670/375189/64446/55329/83894/345895/26206/57639/246176/158787,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,cilium movement
GO:0035082,axoneme assembly,58,-0.7723990682219488,-3.0387345685906433,1e-10,2.87e-8,NA,1674,"tags=64%, list=11%, signal=57%",136332/2622/161514/65999/23059/221421/54970/339829/84217/583/27285/27148/57545/8481/84223/85478/1767/146754/51364/644890/56171/200162/79925/25876/10233/55036/2302/54768/27019/79582/374407/64446/55329/345895/89765/6674/57639,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,axoneme assembly
GO:0001539,cilium or flagellum-dependent cell motility,130,-0.645823474740066,-3.007132618899722,1e-10,2.87e-8,NA,2636,"tags=55%, list=18%, signal=45%",120935/6406/26140/5360/3622/84071/10566/6869/151651/9576/64800/144132/7141/150483/1770/2712/9104/84131/338/2622/161514/585/202500/135138/28981/493/64147/221421/54970/339829/480/64518/84217/6652/583/164395/27285/55567/199223/84223/114327/219681/122664/29922/85478/1767/146754/54585/1768/644890/80258/152015/7802/56171/79925/154865/10233/55036/83659/642987/83853/27019/79582/219670/375189/55329/345895/26206/57639/246176/158787,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,cilium or flagellum-dependent cell motility
GO:0060285,cilium-dependent cell motility,130,-0.645823474740066,-3.007132618899722,1e-10,2.87e-8,NA,2636,"tags=55%, list=18%, signal=45%",120935/6406/26140/5360/3622/84071/10566/6869/151651/9576/64800/144132/7141/150483/1770/2712/9104/84131/338/2622/161514/585/202500/135138/28981/493/64147/221421/54970/339829/480/64518/84217/6652/583/164395/27285/55567/199223/84223/114327/219681/122664/29922/85478/1767/146754/54585/1768/644890/80258/152015/7802/56171/79925/154865/10233/55036/83659/642987/83853/27019/79582/219670/375189/55329/345895/26206/57639/246176/158787,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,cilium-dependent cell motility
GO:0060294,cilium movement involved in cell motility,128,-0.6451041688874514,-2.998018660094866,1e-10,2.87e-8,NA,2636,"tags=55%, list=18%, signal=45%",120935/6406/26140/5360/3622/84071/10566/6869/151651/9576/64800/144132/7141/150483/1770/2712/9104/84131/338/2622/161514/585/202500/135138/28981/493/64147/221421/54970/339829/480/64518/84217/6652/583/164395/27285/55567/199223/84223/114327/219681/122664/29922/1767/146754/54585/1768/644890/80258/152015/7802/56171/79925/154865/10233/55036/83659/642987/83853/27019/79582/219670/375189/55329/345895/26206/57639/246176/158787,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,cilium movement involved in cell motility
GO:0030317,flagellated sperm motility,112,-0.6406844767482086,-2.919186171813554,1e-10,2.87e-8,NA,2636,"tags=55%, list=18%, signal=46%",120935/6406/26140/5360/3622/84071/10566/6869/151651/9576/64800/144132/7141/150483/2712/9104/84131/338/2622/161514/585/202500/135138/28981/493/64147/54970/339829/480/64518/84217/6652/583/164395/27285/199223/84223/114327/219681/122664/29922/1767/54585/644890/80258/152015/7802/79925/154865/10233/55036/83659/642987/83853/27019/79582/219670/375189/55329/26206/57639/158787,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,flagellated sperm motility
GO:0097722,sperm motility,112,-0.6406844767482086,-2.919186171813554,1e-10,2.87e-8,NA,2636,"tags=55%, list=18%, signal=46%",120935/6406/26140/5360/3622/84071/10566/6869/151651/9576/64800/144132/7141/150483/2712/9104/84131/338/2622/161514/585/202500/135138/28981/493/64147/54970/339829/480/64518/84217/6652/583/164395/27285/199223/84223/114327/219681/122664/29922/1767/54585/644890/80258/152015/7802/79925/154865/10233/55036/83659/642987/83853/27019/79582/219670/375189/55329/26206/57639/158787,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,sperm motility
GO:0001578,microtubule bundle formation,86,-0.6438863934255844,-2.7803669791830106,1e-10,2.87e-8,NA,1674,"tags=45%, list=11%, signal=41%",136332/2622/161514/65999/23059/221421/54970/339829/84217/583/27285/27148/57545/51673/8481/84223/85478/1767/146754/51364/644890/56171/200162/79925/25876/10233/55036/2302/54768/27019/79582/374407/64446/55329/345895/89765/6674/57639/246176,gfa_rna_gsea_f12,GFA,F12,7.542118103266008,microtubule bundle formation
GO:1905818,regulation of chromosome separation,71,0.7764239651682584,3.1577653183353207,1e-10,5.286842105263158e-9,NA,1699,"tags=62%, list=11%, signal=55%",9319/64151/55055/23397/4085/699/57405/9212/11130/221150/891/10051/10403/55143/332/11065/83540/1063/220134/701/9787/9700/54892/7272/9184/147841/991/5347/348654/9918/5885/23310/3619/286053/26271/10592/7756/8452/9183/9735/51433/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,regulation of chromosome separation
GO:0051304,chromosome separation,76,0.7648974824638769,3.1564064273657535,1e-10,5.286842105263158e-9,NA,1699,"tags=61%, list=11%, signal=54%",9319/64151/55055/23397/4085/699/57405/9212/11130/221150/891/10051/10403/55143/332/11065/83540/1063/220134/701/9787/9700/54892/7272/9184/147841/991/5347/348654/56916/9918/5885/23310/3619/286053/26271/7156/10592/7756/8452/9183/9735/51433/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,chromosome separation
GO:0010965,regulation of mitotic sister chromatid separation,57,0.7996963585141365,3.1507464847044084,1e-10,5.286842105263158e-9,NA,1699,"tags=65%, list=11%, signal=58%",9319/55055/4085/699/57405/9212/11130/221150/891/10403/55143/332/11065/83540/1063/220134/701/9787/9700/7272/9184/147841/991/5347/348654/5885/3619/286053/26271/7756/8452/9183/9735/51433/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,regulation of mitotic sister chromatid separation
GO:0051306,mitotic sister chromatid separation,60,0.7893115943440351,3.1464313388520893,1e-10,5.286842105263158e-9,NA,1699,"tags=62%, list=11%, signal=55%",9319/55055/4085/699/57405/9212/11130/221150/891/10403/55143/332/11065/83540/1063/220134/701/9787/9700/7272/9184/147841/991/5347/348654/5885/3619/286053/26271/7756/8452/9183/9735/51433/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,mitotic sister chromatid separation
GO:0000070,mitotic sister chromatid segregation,169,0.6485343047594775,3.067601979294344,1e-10,5.286842105263158e-9,NA,1227,"tags=43%, list=8%, signal=40%",9319/10615/64151/55055/3832/24137/23397/1104/4085/699/57405/9212/22974/11130/81930/9493/4605/221150/891/11004/983/10051/10403/55143/4751/332/11065/83540/1063/9928/56992/1062/146909/220134/29127/701/2491/64105/9787/9700/113130/54892/3833/11200/7272/9184/147841/991/3835/5347/348654/9918/9031/54984/29128/56647/5885/23310/5501/3619/81620/348235/286053/26271/7283/10592/7756/23212/8452/9183/9735/91272/8243,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,mitotic sister chromatid segregation
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,47,0.8124450196374708,3.064969299471058,1e-10,5.286842105263158e-9,NA,1699,"tags=66%, list=11%, signal=59%",9319/55055/4085/699/57405/9212/11130/221150/891/10403/55143/332/83540/1063/220134/701/7272/9184/147841/991/5347/348654/5885/3619/26271/7756/9183/9735/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,negative regulation of metaphase/anaphase transition of cell cycle
GO:1905819,negative regulation of chromosome separation,47,0.8124450196374708,3.064969299471058,1e-10,5.286842105263158e-9,NA,1699,"tags=66%, list=11%, signal=59%",9319/55055/4085/699/57405/9212/11130/221150/891/10403/55143/332/83540/1063/220134/701/7272/9184/147841/991/5347/348654/5885/3619/26271/7756/9183/9735/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,negative regulation of chromosome separation
GO:0051985,negative regulation of chromosome segregation,48,0.805880341116907,3.0588619084614046,1e-10,5.286842105263158e-9,NA,1699,"tags=65%, list=11%, signal=57%",9319/55055/4085/699/57405/9212/11130/221150/891/10403/55143/332/83540/1063/220134/701/7272/9184/147841/991/5347/348654/5885/3619/26271/7756/9183/9735/84861/10459/51143,gfa_rna_gsea_f13,GFA,F13,8.27680365986856,negative regulation of chromosome segregation
GO:0050907,detection of chemical stimulus involved in sensory perception,112,0.4894136249908108,2.209696221867508,6.392220111548562e-9,3.852591061230319e-5,NA,2662,"tags=39%, list=18%, signal=33%",26245/26664/8388/50834/391190/390036/119678/765/284521/402135/390063/1469/392392/79473/390064/392390/282763/390067/119774/286365/259286/392309/390061/338755/1258/135924/26689/259285/340980/8387/79345/26211/26716/26659/5304/2779/150681/50831/346517/81285/5284/390445/390059/143502,gfa_rna_gsea_f14,GFA,F14,4.414247087347386,detection of chemical stimulus involved in sensory perception
GO:0046322,negative regulation of fatty acid oxidation,13,0.7909626896762058,2.197686693667092,3.305287912313807e-5,0.01171821779265606,NA,1225,"tags=54%, list=8%, signal=49%",32/55198/23409/207/6662/2329/84879,gfa_rna_gsea_f14,GFA,F14,1.931138434535556,negative regulation of fatty acid oxidation
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,82,0.4916412274044765,2.1332001357292705,7.448010245269682e-7,0.00149630525827467,NA,2662,"tags=43%, list=18%, signal=35%",26245/26664/8388/391190/390036/119678/284521/402135/390063/392392/79473/390064/392390/282763/390067/119774/286365/392309/390061/338755/1258/135924/26689/340980/8387/79345/26211/26716/26659/150681/346517/81285/390445/390059/143502,gfa_rna_gsea_f14,GFA,F14,2.8249797978749993,detection of chemical stimulus involved in sensory perception of smell
GO:0001946,lymphangiogenesis,19,0.6817766780430362,2.0807662588839566,2.6685436702015495e-4,0.04446575709927879,NA,299,"tags=32%, list=2%, signal=31%",161198/7075/94/2324/2296/54345,gfa_rna_gsea_f14,GFA,F14,1.3519743087404277,lymphangiogenesis
GO:0009593,detection of chemical stimulus,144,0.4392359294817171,2.070401372631821,3.054883753836924e-8,9.20589219218757e-5,NA,2662,"tags=34%, list=18%, signal=28%",26245/26664/3164/8388/50834/391190/390036/119678/765/284521/402135/390063/1469/392392/79473/390064/392390/282763/390067/119774/286365/259286/392309/27345/390061/2022/54106/338755/1258/135924/26689/259285/340980/8387/79345/26211/26716/26659/5304/2779/150681/50831/346517/81285/5284/390445/390059/7043/143502,gfa_rna_gsea_f14,GFA,F14,4.035934115322144,detection of chemical stimulus
GO:0046320,regulation of fatty acid oxidation,31,0.5902056740968948,2.0700617564608015,2.7544550237689305e-4,0.04446575709927879,NA,1267,"tags=42%, list=8%, signal=38%",1374/5166/51422/32/55198/23409/207/23417/2168/6662/2329/84879/10891,gfa_rna_gsea_f14,GFA,F14,1.3519743087404277,regulation of fatty acid oxidation
GO:0021979,hypothalamus cell differentiation,12,-0.7932955251299257,-2.055428661908244,1.1870008755504576e-4,0.02902374662310213,NA,1041,"tags=58%, list=7%, signal=54%",5626/55558/5361/8828/5454/8829/4808,gfa_rna_gsea_f14,GFA,F14,1.5372465259881394,hypothalamus cell differentiation
GO:0007608,sensory perception of smell,107,0.4507533923824637,2.0278405881014283,1.3249833210911443e-6,0.00199641861905408,NA,2662,"tags=39%, list=18%, signal=33%",26245/26664/8388/391190/390036/119678/284521/402135/390063/392392/79473/390064/55188/392390/282763/390067/119774/286365/392309/390061/6531/338755/1258/135924/26689/340980/8387/79345/26211/26716/127534/341359/26659/150681/346517/81285/2535/390445/8195/585/390059/143502,gfa_rna_gsea_f14,GFA,F14,2.6997483884579196,sensory perception of smell
GO:0035082,axoneme assembly,58,0.590115443048683,2.393318287899062,3.314710497451708e-8,8.507869489177786e-5,NA,2109,"tags=47%, list=14%, signal=40%",85478/27285/64446/10233/50487/54768/79582/55036/644890/221421/57639/345895/79925/23059/2302/254050/27019/146754/1767/55329/89765/65999/54970/25876/84217/6674/25809,gfa_rna_gsea_f15,GFA,F15,4.070179180800885,axoneme assembly
